shelter_id,reference_common_ids,municipality,shelter_name,address,reference_same_address_as_emergency_site,reference_other_mayor_matters,reference_accepted_persons,portal_capacity_persons,latitude,longitude,2026-07-29,2026-07-30,2026-07-31,2026-08-01,2026-08-02,2026-08-03,2026-08-04,2026-08-05,2026-08-06,2026-08-08,2026-08-09,2026-08-10,2026-08-11
ref:E4321500178111,E4321500178111,天草市,浦5区公民館,熊本県天草市倉岳町浦4896,,,,30,32.42194472,130.3490051,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500172111,E4321500172111,天草市,浦6区公民館,熊本県天草市倉岳町浦1254-8,,,,50,32.42928012,130.3571099,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
web:53fa579853f8876d5401,,天草市,浦地区コミュニティセンター,天草市倉岳町浦 3089-1,,,,142,32.43006304,130.3567817,未開設,開設（平常）,開設（平常）,開設（平常）,開設（平常）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500144111,E4321500144111,天草市,深海体育館,熊本県天草市深海町4462-3,,,,119,32.25363332,130.090471,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
web:f1bd1b7a251d1624f125,,天草市,深海地区コミュニティセンター,天草市深海町 1842-42,,,,68,32.25454083,130.0947428,未開設,開設（平常）,開設（平常）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500158111,E4321500158111,天草市,湯上公民館,熊本県天草市栖本町湯船原441-1,,,,20,32.42387441,130.2813849,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500146111,E4321500146111,天草市,瀬戸保育園,熊本県天草市瀬戸町52,,,,100,32.44964526,130.2057212,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500036111,E4321500036111,天草市,牛深中学校体育館,熊本県天草市牛深町1211-25,,,,222,32.20097217,130.0144401,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500276121,E4321500276121,天草市,牛深地区コミュニティセンター,熊本県天草市牛深町122-2,,,要配慮者,21,32.195712,130.025668,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500040111,E4321500040111,天草市,牛深小学校体育館,熊本県天草市牛深町1985,,,,189,32.19700119,130.0187357,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500028111,E4321500028111,天草市,牛深東中学校体育館,熊本県天草市久玉町2364,1,,,156,32.224978,130.035741,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500026111,E4321500026111,天草市,牛深東小学校体育館,熊本県天草市久玉町1963,,,,81,32.22067827,130.0339889,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500031111,E4321500031111,天草市,牛深総合体育館,熊本県天草市久玉町5716-16,,,,840,32.21281949,130.0284623,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500102111,E4321500102111,天草市,牧島地区コミュニティセンター,熊本県天草市御所浦町牧島625-7,,,,10,32.3474935,130.3279952,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500032111,E4321500032111,天草市,生涯学習センター,熊本県天草市久玉町5716-4,,,,91,32.21365562,130.0284459,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500073111,E4321500073111,天草市,田代公民館,熊本県天草市五和町城河原2-2083-4,,,,20,32.48732704,130.123846,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500076111,E4321500076111,天草市,田向公民館,熊本県天草市五和町二江19-1,,,,20,32.5366986,130.1407576,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500043111,E4321500043111,天草市,真浦区公民館,熊本県天草市牛深町2837-2,,,,13,32.19397698,130.0211282,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
web:51fab8e86e066c808c1a,,天草市,碇石地区コミュニティセンター,天草市新和町碇石 959,,,,57,32.36208313,130.1507471,未開設,開設（平常）,開設（平常）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500211111,E4321500211111,天草市,福連木体育館,熊本県天草市天草町福連木3505-1,,,,112,32.41895019,130.0727341,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
web:e5183aee4b4e8011db6b,,天草市,福連木地区コミュニティセンター,天草市天草町福連木 3645-2,,,,45,32.42060427,130.071913,未開設,開設（平常）,開設（平常）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500151111,E4321500151111,天草市,稚児﨑公民館,熊本県天草市栖本町古江1115-1,,,,20,32.40451117,130.2863454,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500021111,E4321500021111,天草市,稜南中学校体育館,熊本県天草市亀場町亀川1425,1,,,690,32.43615692,130.1963457,未開設,開設（平常）,開設（平常）,開設（平常）,開設（平常）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500048111,E4321500048111,天草市,茂串体育館,熊本県天草市牛深町599,1,,,255,32.21800765,130.0095629,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500259111,E4321500259111,天草市,蛤里地区集会所,熊本県天草市有明町楠甫5791-1,,,,10,32.51404434,130.3839537,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
web:20f30f4d976c295dd5d1,,天草市,複合施設ここらす,天草市浄南町4-15,,,,90,32.44986593,130.1958734,未開設,開設（平常）,開設（平常）,開設（平常）,開設（平常）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500159111,E4321500159111,天草市,西真寺,熊本県天草市栖本町湯船原458,,,,50,32.42335436074,130.28085032168,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500246111,E4321500246111,天草市,赤崎体育館,熊本県天草市有明町赤崎1764,,,,110,32.51447538,130.3229744,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
web:bb3ddc9c05220a13d6f6,,天草市,赤崎地区コミュニティセンター,天草市有明町赤崎 1801-1,,,,50,32.51738062,130.3204142,未開設,開設（平常）,開設（平常）,開設（平常）,開設（平常）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500088111,E4321500088111,天草市,越地自治公民館,熊本県天草市御所浦町御所浦1956-2,,,,15,32.346197,130.362133,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500082111,E4321500082111,天草市,通詞島多目的集会所,熊本県天草市五和町二江68-17,,,,80,32.55090219,130.1225896,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500107111,E4321500107111,天草市,金ヶ丘団地集会所,熊本県天草市佐伊津町5910,,,,20,32.49785333,130.1924828,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500002111,E4321500002111,天草市,金焼体育館,熊本県天草市下浦町9475,,,,260,32.398061549767,130.25233654242,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500133111,E4321500133111,天草市,長野公民分館,熊本県天草市新和町大多尾3947-6,,,,7,32.3685015,130.2143715,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500035111,E4321500035111,天草市,須口地区健康管理増進施設,熊本県天草市牛深町1081-91,,,,68,32.20116665,130.0084653,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
web:002fb4abee3c5a856833,,天草市,須子地区コミュニティセンター(大会議室),天草市有明町須子 2082-3,,,,20,32.51409456,130.3420303,未開設,開設（やや混雑）,開設（平常）,開設（平常）,開設（平常）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500202121,E4321500202121,天草市,高浜地区コミュニティセンター,熊本県天草市天草町高浜南501-1,1,,要配慮者,70,32.37838933,129.9975277,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500126111,E4321500126111,天草市,高見公民分館,熊本県天草市新和町大宮地1346,,,,7,32.38833952,130.1780826,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500277111,E4321500277111,天草市,鬼塚公民館,熊本県天草市牛深町2058,,,,,32.19708,130.016855,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500053111,E4321500053111,天草市,鬼池体育館,熊本県天草市五和町鬼池1184,1,,,100,32.54657671,130.1810308,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321500050111,E4321500050111,天草市,魚貫地区コミュニティセンター,熊本県天草市魚貫町2129,,,,57,32.23957339,130.0109142,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321100032111,E4321100032111,宇土市,JR住吉駅前駐輪場,熊本県宇土市住吉町836-4,,,,15,32.70195,130.597776,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321100005111,E4321100005111,宇土市,ecowin宇土アリーナ(宇土市民体育館),熊本県宇土市旭町504,,,,1441,32.684215,130.664516,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321100002121,E4321100002121,宇土市,あさひコート,熊本県宇土市旭町106,,,要配慮者,5,32.688052,130.665217,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321100068111,E4321100068111,宇土市,あじさいの湯,熊本県宇土市網津町2283,,,,,32.689156634362,130.5983087119,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321100043121,E4321100043121,宇土市,ケアコートうと本町,熊本県宇土市新小路町2,,,要配慮者,5,32.686449,130.663643,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321100044111,E4321100044111,宇土市,中央公民館,熊本県宇土市新小路町96-1,,,,,32.684445765842,130.66177130328,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321100029111,E4321100029111,宇土市,住吉中学校体育館,熊本県宇土市笹原町1700,1,,,223,32.700769,130.610022,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321100033111,E4321100033111,宇土市,住吉漁協会議室,熊本県宇土市住吉町875,,,,30,32.70302632,130.59848,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4321100059111,E4321100059111,宇土市,創価学会宇土文化会館,熊本県宇土市南段原町130-1,,,,100,32.67904815,130.6622038,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
